路径ID,GAN收益率,普通策略收益率,收益放大倍数,是否曾激活,最终价格,最高价格,最低价格,价格区间,实现波动率,初始价格,激活中心,激活带宽
59,-0.04934932292612619,-0.9739267991052277,0.05067046411646616,True,99.88077008654378,104.39310166071323,98.08684115234087,6.306260508372361,0.0033996658277247738,100,100,2
60,-0.049874094560476895,0.47923970734776633,-0.10406920335648467,True,106.76440238388398,111.2985861317083,99.06953519342639,12.229050938281915,0.0033020646231744716,100,100,2
61,-0.04984106858511539,0.5205845768293221,-0.0957405785793308,True,93.04653202228887,102.03923404142618,92.37372266505088,9.665511376375306,0.003159345596277764,100,100,2
62,-0.04968606113628453,0.4407581569794661,-0.11272862532320482,True,93.41156956288968,102.24005541755209,91.88400164983614,10.356053767715949,0.003239224985270362,100,100,2
63,-0.049566695519305176,-0.5526976474123733,0.08968139407027902,True,102.04546503526849,102.04546503526849,95.311133957839,6.734331077429488,0.0031155999492150878,100,100,2
64,-0.0498616688147311,0.4772042291582688,-0.10448706396144292,True,106.75509436338602,107.05497315823496,99.62324980476117,7.431723353473785,0.0031998376396414657,100,100,2
65,-0.04975693800833364,-0.6747467697644157,0.07374164684879635,True,98.51265233413972,101.02631024586216,95.72782272871436,5.298487517147805,0.0030444322829526658,100,100,2
66,-0.04997088232730834,0.7742148660657836,-0.0645439457669396,True,91.88670827998789,100.0,91.79300509778822,8.206994902211775,0.003383025755689298,100,100,2
67,-0.04933882160636645,-0.9566980034901127,0.0515719918159904,True,100.1980153229821,105.68109938783918,99.52395723058632,6.1571421572528635,0.003513210496016996,100,100,2
68,-0.04946086985772005,-0.444537759726548,0.11126359634363862,True,102.54006844434979,103.74780017772945,94.66610790485878,9.081692272870669,0.0033414609452887337,100,100,2
69,-0.04958082359313126,-0.01165120843694103,4.255423277462923,True,104.51961158732351,106.82152115598963,97.15757303100138,9.663948124988252,0.003247844229931955,100,100,2
70,-0.04981850506906605,-0.1948093687471291,0.2557295133671554,True,96.31795076993058,100.87214229631768,92.74555609781814,8.126586198499538,0.0032820732118368223,100,100,2
71,-0.04952964076726593,0.18422988885463573,-0.2688469339866273,True,94.58464544762813,103.62634642657774,93.6793298682402,9.947016558337538,0.0033649638931580205,100,100,2
72,-0.04923424647509921,-0.19980444437013464,0.2464121688098866,True,103.6592072922252,103.6592072922252,96.97519927153611,6.684008020689092,0.0033415020064138756,100,100,2
73,-0.049968637333879,-0.23130316962814504,0.21603092345950628,True,96.48483295437325,100.01959360076468,91.4020896619084,8.617503938856274,0.0034181902480460023,100,100,2
74,-0.04966507184159702,1.3928618852245243,-0.03565685325188663,True,110.9422972898283,110.9422972898283,98.76548743831434,12.176809851513966,0.0033193593740493185,100,100,2
75,-0.049201401932978894,-0.9770508757869762,0.05035705217842325,True,100.10494385038714,102.03662506252148,96.45357814005723,5.5830469224642485,0.003241948819709118,100,100,2
76,-0.04981128258291434,-0.6227993298079273,0.07997966632089384,True,101.72489766193792,107.4919363517071,98.35637393031175,9.135562421395349,0.003217920047703016,100,100,2
77,-0.04981586781633679,2.629115089004719,-0.01894776992634246,True,116.59554880626352,118.66892169198077,98.01674106815314,20.652180623827633,0.003389584547579251,100,100,2
78,-0.04912432762369085,-0.8753839205704917,0.05611746625603575,True,99.43014421491252,101.6459015016707,96.62704391329493,5.018857588375781,0.003458496587974728,100,100,2
79,-0.04935928402077191,-0.7008636286372693,0.07042637398197435,True,98.63208189078395,100.72774887448834,95.36355563309482,5.364193241393522,0.003191108278010913,100,100,2
80,-0.04989616812947877,1.1248924938564195,-0.04435638818996999,True,109.71690239218296,110.80077343116993,98.99194915648197,11.808824274687964,0.0031720837716433725,100,100,2
81,-0.049702952467245584,0.0769135632463033,-0.6462183049312107,True,104.9246086609732,106.52337889525627,97.96894463271627,8.55443426254,0.0034228759856447955,100,100,2
82,-0.04997024471783822,1.4928360100820923,-0.033473365045026154,True,111.39946809531308,114.22059454773317,99.73456902668433,14.486025521048845,0.003429230934994813,100,100,2
83,-0.04997414827672359,1.0870886454037396,-0.045970628511314664,True,109.54402950260119,110.68653787467582,99.81831221284376,10.868225661832057,0.003308313478477818,100,100,2
84,-0.04995424342621465,1.7312714808497476,-0.028854078623010624,True,87.51019241552119,100.0,86.7882377576329,13.2117622423671,0.0032436375594582126,100,100,2
85,-0.04968028035542851,-0.4800830429096245,0.10348268094272352,True,102.37752372823306,103.98422336173333,91.89761275305075,12.086610608682577,0.0035221752369369347,100,100,2
86,-0.049593186816893814,-0.4806125919459523,0.10318744795282196,True,97.62489784194649,100.91993592226379,94.3592574358154,6.560678486448396,0.00333197107175359,100,100,2
87,-0.04992563986339191,0.30035162801755255,-0.16622396952838975,True,105.94636664278063,108.98560929354169,99.67301047686325,9.312598816678431,0.003382359901536665,100,100,2
88,-0.049884097417996945,1.8156142380912013,-0.027475052999386747,True,112.8754978450319,112.8754978450319,99.30111747399667,13.574380371035232,0.0033540495805917756,100,100,2
89,-0.049643976015896304,0.14225913329992312,-0.3489686381768722,True,105.22342684956787,105.78541044365936,94.69130923512853,11.09410120853083,0.003505474401273424,100,100,2
90,-0.04961317194576821,1.200383606028342,-0.04133109757298435,True,89.9378849579664,103.1499457698004,88.87445624628812,14.275489523512277,0.00346176796972193,100,100,2
91,-0.04944794354060745,-0.3900418015931491,0.12677601051639686,True,102.78927253701882,104.61663664976585,97.23419079852006,7.382445851245791,0.0032244078124919165,100,100,2
92,-0.04954466528696152,-0.13245792825080072,0.37404076857635754,True,96.03282441033049,103.67833066650012,93.76601089384926,9.91231977265086,0.003401148185937822,100,100,2
93,-0.04995324420878339,1.0919202211600598,-0.04574807137073887,True,90.43387622667201,101.06117029647714,90.00939495740194,11.051775339075206,0.0030531148811759803,100,100,2
94,-0.049919800581920325,0.26335801642690765,-0.18955109572590156,True,94.22280112170624,101.61621222667844,91.06733778017927,10.54887444649917,0.003357612863304241,100,100,2
95,-0.04967774044092074,0.43469650199521476,-0.11428143592806644,True,93.43928885221248,100.66219049573127,93.43928885221248,7.222901643518782,0.0032716888882077357,100,100,2
96,-0.04987373410739653,2.1975881059471227,-0.02269475975612901,True,85.37777717897438,100.93021561169908,84.50566785811901,16.42454775358007,0.0031869747582918,100,100,2
97,-0.04989763642333754,1.1251754223174604,-0.044346539600523975,True,109.71819619328012,109.8097183976641,99.19366118468145,10.616057212982653,0.003219982705072393,100,100,2
98,-0.04972141119976196,0.28470394356206286,-0.17464250961077096,True,94.12518851728383,101.46351622576454,94.12518851728383,7.338327708480705,0.0033939558323589467,100,100,2
99,-0.04970704877781594,0.4097226115796937,-0.12131878342317848,True,106.44650826165454,106.44650826165454,98.12762425323287,8.318884008421676,0.0032804322620169643,100,100,2
100,-0.04924061490314558,-0.6294594623439231,0.0782268245198633,True,101.6944415998273,102.86404587086108,97.68407518074474,5.179970690116335,0.0033710927205374648,100,100,2
101,-0.04967514938023636,-0.44018647864105037,0.1128502391386354,True,97.44003362024361,103.0198566665677,95.27272880249672,7.74712786407099,0.003240893861185736,100,100,2
102,-0.04985267137839099,0.9205804752836295,-0.05415351804309282,True,108.78260574058218,109.18812840202774,95.34325082731209,13.844877574715653,0.0032288778657087102,100,100,2
103,-0.04957335257608979,-0.7966755657440429,0.0622252704961417,True,100.92978053587329,107.08277595854405,99.06076984157977,8.022006116964278,0.0033804024505286055,100,100,2
104,-0.049744357689105796,-0.7029694295802302,0.07076318769481917,True,98.6417114895892,102.6330975349796,93.14169124746721,9.49140628751239,0.0030560823499332394,100,100,2
105,-0.04976922122388982,-0.300551157699721,0.16559317756351472,True,103.19850352364058,106.63868352503367,98.74583914808584,7.892844376947835,0.0031299711336046057,100,100,2
106,-0.04926255123881289,-0.6845605489082414,0.07196229948888867,True,101.44247032062296,102.17839577200799,95.70987514396086,6.468520628047131,0.0033191899704533134,100,100,2
107,-0.04994245643382908,0.5862091045712854,-0.08519563419328618,True,107.25356180949105,107.36206369495706,99.48208525168599,7.879978443271071,0.003536629999199663,100,100,2
108,-0.0492035642893936,-0.8682711628121424,0.05666843078150137,True,99.3976183468618,103.11779271962577,97.43288553326417,5.684907186361599,0.003267479033966886,100,100,2
109,-0.04995491966767398,1.5234463500696385,-0.03279073113758846,True,111.53944585263986,111.83089030150599,100.0,11.830890301505988,0.0033699944305091174,100,100,2
110,-0.04948293272515054,-0.5451455431451216,0.09077013166001034,True,97.92000001285388,103.08864524775639,94.95889243637582,8.12975281138057,0.003331171668321516,100,100,2
111,-0.049331885675033604,-0.27295450451391595,0.1807329971083827,True,103.32470001881984,103.62824067592585,96.8575726750361,6.770668000889756,0.0032366947376471517,100,100,2
112,-0.04989195592014326,0.42751971234281355,-0.11670094847026982,True,93.47210753115424,100.23010616747128,93.47210753115424,6.757998636317041,0.0033514743446608217,100,100,2
113,-0.04971170158120513,0.45444499591593607,-0.10938991963375228,True,106.65101886376613,107.13063543902456,98.14934301168178,8.98129242734278,0.003319685245427652,100,100,2
114,-0.04967657868254329,-0.8985744688985507,0.055283763785805705,True,100.46380792846581,106.64951213124922,95.43059115426091,11.218920976988315,0.00335477068054414,100,100,2
115,-0.04948302112360186,-0.24463166773767192,0.20227561534128294,True,96.54578272738017,103.2121625198849,94.76742440785198,8.444738112032923,0.0035882810889417797,100,100,2
116,-0.04934718168880596,-0.9145418427186607,0.05395836405047524,True,100.39079086368814,101.68651197599586,96.36625865814563,5.320253317850231,0.0032272933902469194,100,100,2
117,-0.04994072518695647,0.6048873189182735,-0.08256203035677125,True,92.66102474667841,100.89069860446209,90.32769134617728,10.563007258284813,0.0032390355170180095,100,100,2
118,-0.04931807883125623,-0.6198514506728832,0.0795643517131705,True,98.26162200722088,105.04704817681066,97.54331171471776,7.503736462092903,0.003261227738980296,100,100,2
119,-0.04903303491121425,-0.8945261811865434,0.05481453303711517,True,100.48232030811174,102.3281009217677,96.98215874893559,5.34594217283211,0.0032924247452187157,100,100,2
120,-0.04957442824029825,0.30325440053779196,-0.16347472007787145,True,105.95964070597556,107.28158846033384,99.03789601406758,8.243692446266252,0.0032510609589083343,100,100,2
121,-0.049879094665756865,0.26896406212451673,-0.1854489193528962,True,105.80283471587485,107.29166993697872,98.57204572887221,8.71962420810651,0.0029998854862081036,100,100,2
122,-0.04954744360988058,-0.07210886495869007,0.6871200044303216,True,95.75685470402085,102.37524728260833,95.75685470402085,6.618392578587475,0.0032566353872671983,100,100,2
123,-0.04936025280365797,-0.021399817715674948,2.306573516628721,True,104.47503225679509,104.74776986805595,98.33428179134054,6.41348807671541,0.0032346467158062744,100,100,2
124,-0.049288235732722785,-0.6315050811613273,0.07804883476484867,True,101.68508720734025,102.13202308675692,93.97359649573268,8.158426591024238,0.0035690283528450515,100,100,2
125,-0.049774236941699954,-0.15976088846802478,0.31155458272042585,True,103.84232212051026,105.33699985585302,99.24410616767267,6.092893688180354,0.0033789618660923877,100,100,2
126,-0.04912932233972105,-0.9620380944829682,0.051067959388993646,True,100.17359566735577,101.56853856999271,96.13501381677726,5.433524753215451,0.003253188740033796,100,100,2
127,-0.04990713409943262,0.2338444252725994,-0.21342024314351044,True,94.35776356583852,100.29632115710297,93.88162846994399,6.414692687158976,0.0034103989939558354,100,100,2
128,-0.04979543657593627,-0.628364467281337,0.07924610503738336,True,98.30055110678076,100.8958677018098,95.20789378740471,5.687973914405092,0.003267175551406582,100,100,2
129,-0.049607899901520904,-0.5724490205953794,0.08665907026956894,True,101.95514415273644,104.64550987548047,99.86966755158353,4.7758423238969385,0.0032071577443396047,100,100,2
130,-0.049947756872947266,0.3990103861813149,-0.12517908957450152,True,93.60247758064104,100.07519502861304,91.446197743825,8.628997284788042,0.0032530325686236715,100,100,2
131,-0.04984856017842329,0.08003202762049673,-0.6228576441271713,True,104.93886905956991,105.84004406581762,100.0,5.840044065817622,0.003362223917692042,100,100,2
132,-0.049872690249478026,-0.07168678997456536,0.6957026568935919,True,95.75492460099927,101.92093222728023,90.72483901265032,11.196093214629911,0.0033147497406962783,100,100,2
133,-0.049592486634893074,-0.7566423052832862,0.0655428414306357,True,98.88715171577581,104.2966879727358,97.50755075528795,6.789137217447845,0.0031840217810429595,100,100,2
134,-0.04960231287483473,-0.2431172244619068,0.20402632098412568,True,96.53885734290465,100.75950723082705,94.1544264260588,6.605080804768249,0.0031397578630912855,100,100,2
135,-0.04978899970941216,0.10608496829056009,-0.4693313342286459,True,105.05800632522089,107.02262989761,100.0,7.022629897610003,0.0031893192389443525,100,100,2
136,-0.04984026681169348,0.36415755210402034,-0.13686457008437045,True,93.76185580226833,105.85627847779034,90.8963984964286,14.959879981361738,0.0034383069903054933,100,100,2
137,-0.04947188304722143,-0.33787333495067756,0.14642138911152397,True,96.97216673589482,104.56713967825976,96.71023480180348,7.856904876456284,0.003353460179338898,100,100,2
138,-0.04983360633776977,0.5199666418002646,-0.09584000651509565,True,106.95064222799465,106.95064222799465,99.25764927254353,7.692992955451118,0.0032780032329417707,100,100,2
139,-0.04949238183376986,-0.9290670908477106,0.05327105256587167,True,99.67563151706773,104.82943781574285,98.68835209034503,6.141085725397815,0.003438514190308871,100,100,2
140,-0.049823496703788994,0.4574728506205562,-0.10891028098433392,True,106.66486491419342,109.19695643937031,98.99060477215077,10.206351667219536,0.003112666449411255,100,100,2
141,-0.04982711402997088,0.5890449377641326,-0.08458966512657277,True,92.73347023358168,101.66042808572296,91.86900834187041,9.791419743852543,0.0031844462699976233,100,100,2
142,-0.04950615542173238,0.11505773841232267,-0.43027227985588734,True,105.09903782762053,105.57369082641355,96.40868964297628,9.165001183437269,0.0034440729441774943,100,100,2
143,-0.04969428676563334,-0.02749916795186153,1.8071196500426965,True,95.55285940881723,101.49801427439877,94.68525974452359,6.812754529875178,0.0032899481096226773,100,100,2
144,-0.04942912252283018,-0.6029581396717457,0.08197770171862961,True,101.81562926763347,103.1879819696988,94.7792360852678,8.408745884431,0.003211789733294125,100,100,2
145,-0.049265614061123474,-0.11013365956119825,0.44732567915577093,True,95.93073795632827,101.56892675686944,95.58501146812617,5.983915288743276,0.0034957134281715474,100,100,2
146,-0.049854543378459924,0.452551442608661,-0.11016326252565083,True,93.35764014967309,100.45375790849747,92.15134920194573,8.30240870655173,0.00330711217005724,100,100,2
147,-0.04991426029696392,0.8491788115561244,-0.058779446234057335,True,91.54390630606751,101.30428576729217,91.12454023994503,10.179745527347137,0.0034594665525925854,100,100,2
148,-0.04970547315401768,-0.28737589935273944,0.17296326263256584,True,96.74124745212899,102.51069653287423,95.53910548579357,6.971591047080665,0.003266450998771712,100,100,2
149,-0.04957887912936438,-0.8460804727011855,0.0585983020871283,True,99.29614273317934,108.80928789812079,98.72998226360833,10.079305634512451,0.0033588776369365796,100,100,2
150,-0.04979987785230806,1.7178618176630804,-0.028989454995893723,True,87.57151334760299,104.69651467271962,87.57151334760299,17.125001325116628,0.0033488804608624153,100,100,2
151,-0.049917776965720376,1.3739723967705477,-0.03633098967857693,True,89.14408228752737,100.9712518985075,86.71307221451934,14.25817968398816,0.003174047194731214,100,100,2
152,-0.04956213923992913,0.4782416780352724,-0.10363408610379145,True,106.75983850432674,108.13716201532692,96.57991007816538,11.557251937161539,0.0034187299388301496,100,100,2
153,-0.049563162185527504,0.26885342605381257,-0.1843501230875412,True,105.80232878915,105.98497918726441,96.94076680338017,9.044212383884243,0.0033031394148779693,100,100,2
154,-0.049686231615171945,-0.579590679874285,0.08572641579735037,True,98.0775138788261,106.69898628974462,96.92195172160284,9.777034568141787,0.0032279502656252044,100,100,2
155,-0.04982136314737551,-0.9558816380856999,0.052120849655769574,True,100.2017484732351,104.03448880472754,92.86720265346264,11.167286151264904,0.0033113711888397086,100,100,2
156,-0.04985575917815671,0.13677597962915364,-0.36450668687098925,True,94.80164701613322,100.0,94.23908364707519,5.760916352924809,0.003618528712094224,100,100,2
157,-0.04932118870557863,-0.2779952108493719,0.17741740425989813,True,103.30164941668778,104.6469616209523,96.90718477322476,7.739776847727541,0.0035071468734409607,100,100,2
158,-0.04991564790373347,0.2787280280111205,-0.1790837048570586,True,94.15251572949825,100.34869778961436,88.19059834269906,12.158099446915301,0.0033673499482295114,100,100,2
159,-0.04972466076789482,1.1830301384829656,-0.042031609466567116,True,90.01724047867715,104.69966292765243,88.93646049323132,15.763202434421103,0.003342582748679898,100,100,2
160,-0.04971698227563606,0.05512918784100873,-0.9018268583788801,True,95.1750089197279,100.59765997738047,92.45783072488031,8.139829252500164,0.0033932522452527884,100,100,2
161,-0.049727232593114734,0.06275822494386205,-0.7923619993649648,True,104.8598778376441,105.78909934609788,97.62190702101472,8.167192325083164,0.0032056218621652967,100,100,2
162,-0.04941439228303653,-0.595489080701827,0.08298118955396813,True,98.15021553760633,102.74300918701203,96.64522871354131,6.097780473470721,0.0030997790088773715,100,100,2
163,-0.04967445588458687,-0.36858430350973254,0.1347709476816481,True,102.88739534325953,105.41318629402716,99.57586681800339,5.837319476023765,0.003429844082220068,100,100,2
164,-0.04946781347401589,-0.5548198861619065,0.08916013053573262,True,102.03576026816063,103.4457403847229,95.99412157291401,7.451618811808885,0.0033009355456443206,100,100,2
165,-0.04951598756097573,-0.6799298095609956,0.07282514586755108,True,98.53635381171742,106.50835724407155,97.0547669595794,9.45359028449215,0.003182444651954476,100,100,2
166,-0.04963298811060555,0.8173044424745249,-0.06072766221646053,True,108.31033566896238,108.8609053039691,95.46701836830371,13.393886935665392,0.0032718551518639226,100,100,2
167,-0.04985432979098361,-0.8591759399288846,0.05802575173963802,True,100.64397311870518,106.04594361961189,99.90031194580136,6.145631673810527,0.0033910057947222263,100,100,2
168,-0.04946213548801219,0.04453524479554748,-1.1106290246092303,True,95.22345386968124,102.76889156920494,94.61059875809924,8.158292811105696,0.0034785563085013814,100,100,2
169,-0.049752094518747375,0.1250433286757953,-0.39787883964398907,True,94.85529915356838,101.264376886354,91.14870057081195,10.115676315542046,0.0033937878755892327,100,100,2
170,-0.04988830245788261,0.6143458972121472,-0.08120555974129845,True,107.38222830368349,109.81562880737991,99.02736965671777,10.788259150662142,0.0033172188246753864,100,100,2
171,-0.04972219927566924,0.3146379563702302,-0.15802988250140365,True,93.98830353062955,101.40862089280894,93.98830353062955,7.420317362179389,0.003257848291768387,100,100,2
172,-0.0496696677268119,-0.48725083863964735,0.10193859874204494,True,97.65525382247932,101.14602547580536,94.73351419416389,6.412511281641471,0.003284657770055305,100,100,2
173,-0.04947626265952895,-0.9690287460781908,0.05105757993224354,True,100.14162817751573,107.23857668809568,97.98876653727524,9.249810150820437,0.003483168563947297,100,100,2
174,-0.049773485712532324,0.17595889226716416,-0.2828699650879798,True,105.37753218405963,108.07389573935052,99.3413387933237,8.732556946026818,0.0032104258039971773,100,100,2
175,-0.04942686594636323,-0.6461685554928512,0.07649221789918878,True,98.38196726681393,104.45740861437744,96.92048651989438,7.53692209448306,0.0031684001108553033,100,100,2
176,-0.04993940619295147,1.136244552410656,-0.043951283275242156,True,90.23118587805152,100.30115488296319,90.10791956601717,10.193235316946016,0.0033726054678283827,100,100,2
177,-0.049938379074280295,0.7282273124805985,-0.06857526244679371,True,107.90299563645283,111.83410676786507,98.90185795808293,12.932248809782138,0.0033062829668729908,100,100,2
178,-0.049586456204909306,-0.6747165918680175,0.07349227335231887,True,101.48748566610008,103.73168355914649,98.24385462921428,5.487828929932206,0.0031629117246231384,100,100,2
179,-0.04922103909508812,-0.40852642421460594,0.12048434612207964,True,102.70474436710512,104.54331247440163,97.27472599776009,7.268586476641545,0.003625158776284104,100,100,2
180,-0.049273148483779325,-0.7808928440054042,0.06309847613796078,True,101.00195320675464,103.62914235604808,98.35603378186876,5.273108574179318,0.0034030340691996396,100,100,2
181,-0.049746357497764286,0.8732126311821683,-0.056969351703509974,True,91.43400226146629,102.70055929317125,91.00790922416405,11.6926500690072,0.00335932361510801,100,100,2
182,-0.04959167412751899,-0.1979633185199361,0.250509410017416,True,103.66762656060223,103.86646940310362,95.77461304930283,8.091856353800793,0.0030623012440941224,100,100,2
183,-0.049881003878441146,0.9357269097144141,-0.053307223892561706,True,108.85186873877106,109.50422546557695,96.00792861911204,13.496296846464915,0.00345560732470882,100,100,2
184,-0.04924222741036132,-0.8966052818753875,0.054920742054255636,True,99.52718719333383,101.71222687703025,95.08609433328239,6.6261325437478575,0.003179352239160833,100,100,2
185,-0.04995040476588244,1.703987070713046,-0.029313840242332544,True,112.36503894282134,116.1606052232005,99.30975547716827,16.85084974603224,0.003380880651092577,100,100,2
186,-0.04950622711352957,-0.8128862607260697,0.0609017884855264,True,99.14434921012808,102.30027882874255,94.14906013287855,8.151218695864003,0.0031866519126971713,100,100,2
187,-0.049556178001314274,-0.07131742620568624,0.6948677292193572,True,104.24676445936485,104.5584787771275,97.29999983678796,7.258478940339543,0.0030866097078447487,100,100,2
188,-0.04951937772907005,-0.38157742783278475,0.1297754377409622,True,97.17202080187799,106.79563518206326,96.10715088745091,10.688484294612351,0.0034306011462414392,100,100,2
189,-0.04981237693234132,0.22103922916258917,-0.2253553684613195,True,105.58367966431383,106.56401789558986,98.89003528740157,7.6739826081882825,0.00353511369705293,100,100,2
190,-0.04935079131543467,-0.6755226519644975,0.0730557164469865,True,98.51620035909995,103.4248341133245,96.837579235022,6.587254878302488,0.0032409346298018908,100,100,2
191,-0.049494232750277575,-0.8568841176365491,0.05776070734837771,True,99.34554662707997,105.87407099885286,98.78740226408168,7.08666873477118,0.0033591015660493244,100,100,2
192,-0.04974607080197297,0.853935850880952,-0.05825504427604611,True,108.4778471176604,109.02532359995327,98.90138661871137,10.123936981241897,0.0033651269364394732,100,100,2
193,-0.049341564082977,-0.8643542040349992,0.05708488933430244,True,100.62029347984084,104.27793512073107,96.8304059749555,7.447529145775576,0.0033007639363632204,100,100,2
194,-0.04948113326381702,0.05943759494403912,-0.8324888197512673,True,95.15530704238259,102.1446279113867,94.42471235146834,7.719915559918363,0.003271018396071131,100,100,2
195,-0.04939531749120873,-0.2670203786758998,0.1849870700361903,True,103.35183613121971,105.03346183551405,99.13363044830875,5.899831387205296,0.0033493876072923506,100,100,2
196,-0.049869063517264695,0.32611742960085716,-0.1529175045268222,True,106.06419085260075,106.59598331269011,99.76063153208261,6.835351780607496,0.0031229648804591923,100,100,2
197,-0.049635157901501414,-0.8360153101729861,0.059371111147750434,True,100.7498841609486,102.18536904857069,93.14915056268933,9.036218485881363,0.0033212277557521743,100,100,2
198,-0.04944427525969387,-0.3265374572360562,0.15141991879954605,True,103.07967100065005,104.25120625969151,95.74265941406769,8.508546845623826,0.003475731087219419,100,100,2
199,-0.049238263570870085,-0.7334559610668023,0.06713186092216587,True,98.78112308409938,103.0519785405752,96.58968598304013,6.462292557535079,0.003149819230070903,100,100,2
200,-0.0492879830051094,-0.5889046341789079,0.08369433715499651,True,101.87989442059379,103.96803098463957,98.19158794006275,5.776443044576823,0.0033218499577018406,100,100,2
201,-0.049365179311240695,-0.4659537246911858,0.10594438180305958,True,102.44213556454648,103.91121043799264,98.00000065090336,5.911209787089277,0.003244294030360009,100,100,2
202,-0.04983380590135153,-0.5387646097966917,0.09249643535449892,True,102.1091793017218,107.2635334414997,99.05526755037371,8.20826589112599,0.003265468219929651,100,100,2
203,-0.04994843143740076,-0.20899221536530477,0.23899661214698434,True,103.61719261420271,107.42000187627535,99.83172324243485,7.588278633840503,0.00324389677766461,100,100,2
204,-0.049803143424912856,2.23545447667659,-0.022278755369223305,True,114.79538161818277,115.75719114975652,99.36006227383709,16.397128875919435,0.0032862906857368318,100,100,2
205,-0.049489680844062356,-0.82823417879063,0.059753246257388384,True,99.21453357107234,102.20856316855074,93.99415516119241,8.21440800735833,0.0032675190936959407,100,100,2
206,-0.04956462674253869,-0.458120162853524,0.10819132350301316,True,102.4779575912983,106.83943354556227,97.48054641039235,9.358887135169923,0.0034261275052925575,100,100,2
207,-0.04975371387937614,-0.2603969787298747,0.19106870641148502,True,103.38212421918934,105.18066710260942,98.98004667136244,6.200620431246975,0.003379974003485004,100,100,2
208,-0.04984795389945792,0.10330709969192946,-0.4825220536449939,True,105.04530343408204,108.35416140738413,98.81034454260552,9.543816864778606,0.003189380392340432,100,100,2
209,-0.04975914067119187,0.5548822842413923,-0.08967512945420508,True,92.88969233455771,100.24240637321272,91.55345520128826,8.688951171924458,0.0035392702461631708,100,100,2
210,-0.049807879083490735,0.7997946285061852,-0.06227583595618703,True,91.76973480694525,101.50975315434574,91.1551618327152,10.35459132163055,0.003305193152072467,100,100,2
211,-0.04987797357678422,0.5940345606750166,-0.08396476716793481,True,107.28934676960273,108.56519125900934,99.40594485925489,9.159246399754451,0.0031422627033360117,100,100,2
212,-0.04958541838849417,0.234101780820796,-0.2118113677505581,True,105.64341329310805,107.87390495944793,98.12243514050022,9.751469818947712,0.0032939785401789354,100,100,2
213,-0.04981605496760318,0.6217718386493372,-0.08011950987651294,True,107.41618632665353,109.52637142735749,96.42118693285353,13.105184494503959,0.0032950228426635074,100,100,2
214,-0.04987898026900477,0.6917232313692396,-0.07210829130354816,True,107.73606644163429,108.63962779510932,98.67818435714022,9.961443437969095,0.0033398198262407502,100,100,2
215,-0.049822509934201537,0.27622309731533845,-0.18037054257386656,True,105.83602949472346,109.83134367929684,97.95995751933954,11.871386159957297,0.0033898956116235187,100,100,2
216,-0.04964971690753251,1.1911030543766234,-0.04168381293717463,True,110.01967608815424,112.42526449964564,98.95220687460404,13.47305762504159,0.0033517683944678162,100,100,2
217,-0.04940096220467527,-0.865677604167164,0.05706623570584581,True,100.61424171489404,101.19105712170442,95.88126506120925,5.30979206049517,0.0032900569237591516,100,100,2
218,-0.049410950987623964,-0.9971346517987816,0.04955293740769018,True,99.98689707414782,106.974246423055,96.74906004110795,10.225186381947054,0.0033168928989379142,100,100,2
219,-0.04949750631323974,-0.7273459874561874,0.0680522160936803,True,98.7531828389506,104.91588577993491,95.98183253257011,8.934053247364801,0.0032982327804056267,100,100,2
220,-0.0494154271864667,-0.05662920167812458,0.8726138762707562,True,104.31393211347509,104.97165739164811,96.78284046703517,8.188816924612937,0.003398814803251855,100,100,2
221,-0.04945275293646281,-0.9325412965245113,0.05303009434624322,True,99.6915186819711,101.29781268107777,93.4745257731193,7.823286907958476,0.0031340833090324326,100,100,2
222,-0.04972967387283578,0.644946975691337,-0.0771066083681207,True,92.4778362908607,104.09602130233452,90.77459635102811,13.321424951306412,0.003252169559836775,100,100,2
223,-0.0496051717488426,0.32585749344893505,-0.15222964868419145,True,93.93699780716615,101.20898460251746,93.24013133502915,7.9688532674883135,0.0034706811295058715,100,100,2
224,-0.04939885429410623,-0.6290426114768238,0.07853021940458203,True,98.3036521864704,102.1397527019872,96.65283285301413,5.4869198489730735,0.0032279859535494482,100,100,2
225,-0.049639557984191396,-0.08537396317694795,0.5814367300872206,True,95.81751455621676,102.16832758073552,94.39517696844455,7.773150612290976,0.0034611227821905303,100,100,2
226,-0.04980699979082345,0.7967435035092393,-0.06251321732960434,True,91.7836872698898,100.62458217128076,87.69942219211457,12.925159979166196,0.0034696337830019,100,100,2
227,-0.04955854510754885,-0.018475714511015148,2.6823614901606234,True,95.51159613710884,105.00070897046032,94.72174770274636,10.278961267713967,0.003420687830535935,100,100,2
228,-0.04960170669513441,0.11093258022444565,-0.44713380500820565,True,94.91982607235549,100.58543942225984,94.0294817802237,6.555957642036134,0.0032962371519951296,100,100,2
229,-0.04952335416931017,-0.6641203508677778,0.07456984883026113,True,98.46405887564917,100.4807598137735,94.994442781494,5.486317032279501,0.003260995106921216,100,100,2
230,-0.04987208242114844,0.43490249918985785,-0.114674168380386,True,106.5616531505661,108.8465893165277,100.0,8.846589316527698,0.0034570153934666177,100,100,2
231,-0.04988507267835154,0.3998897517663951,-0.12474706455466522,True,93.59845633741016,100.48335534539277,89.84853428853337,10.634821056859394,0.003176561105297617,100,100,2
