sim_id,currency_path,path_length,is_triggered,trigger_day,exit_day,max_profit,final_profit,holding_period
7751,CNY→USD→EUR→GBP→CNY,4,True,0,-1,2.9070113661463943,2.90048828549462,30
7752,JPY→CNY→USD→EUR→JPY,4,True,0,-1,593.6573992935429,591.7718579467195,30
7753,EUR→USD→CNY→GBP→EUR,4,True,0,-1,2.8853795501600605,2.843527928155095,30
7754,CNY→GBP→JPY→USD→CNY,4,True,0,-1,509.5784025297761,508.89710860638615,30
7755,GBP→USD→JPY→CNY→GBP,4,True,0,-1,507.7997029971508,501.11204723519256,30
7756,EUR→GBP→JPY→USD→EUR,4,True,0,-1,65.50488487412396,65.23596284575581,30
7757,USD→GBP→CNY→USD,3,True,0,-1,3.665577519475139,3.641043413785929,30
7758,CNY→GBP→EUR→JPY→CNY,4,True,0,-1,428.4421351850968,427.7714354853333,30
7759,USD→JPY→GBP→CNY→USD,4,True,0,-1,509.618784706674,508.85279678054945,30
7760,JPY→CNY→GBP→EUR→JPY,4,True,0,-1,427.09923975731385,427.0682088795183,30
7761,CNY→EUR→GBP→JPY→CNY,4,True,0,-1,426.7095393064582,424.8676529069422,30
7762,JPY→CNY→USD→JPY,3,True,0,-1,709.0604262578235,705.5341259181272,30
7763,CNY→JPY→EUR→CNY,3,True,0,-1,593.502805029428,592.5114024791892,30
7764,EUR→USD→CNY→JPY→EUR,4,True,0,-1,596.794099028019,594.7337318218953,30
7765,EUR→GBP→JPY→CNY→EUR,4,True,0,-1,427.7149358419906,425.59157479160046,30
7766,USD→EUR→JPY→GBP→USD,4,True,0,-1,65.82585375943019,65.82585375943019,30
7767,EUR→USD→JPY→GBP→EUR,4,True,0,-1,65.40471310733655,65.27324194033064,30
7768,USD→GBP→EUR→USD,3,False,-1,-1,-0.39449048803060627,-0.3952213211712693,0
7769,USD→JPY→GBP→USD,3,True,0,-1,78.31846971338732,78.08776939599574,30
7770,CNY→EUR→JPY→CNY,3,True,0,-1,594.7594639683293,593.996914031482,30
7771,CNY→USD→GBP→JPY→CNY,4,True,0,-1,507.79970299715075,505.9589565587007,30
7772,JPY→USD→CNY→EUR→JPY,4,True,0,-1,596.7284139624064,593.8441396697352,30
7773,GBP→CNY→EUR→GBP,3,True,0,-1,2.906769038410791,2.894540444642553,30
7774,JPY→GBP→CNY→JPY,3,True,0,-1,513.4460689249211,513.4460689249211,30
7775,USD→EUR→JPY→GBP→USD,4,True,0,-1,65.318241155721,65.08715431299605,30
7776,EUR→USD→CNY→GBP→EUR,4,True,0,-1,2.910712044250923,2.9077219869428754,30
7777,CNY→GBP→EUR→CNY,3,True,0,-1,2.9113603306684674,2.895303249554882,30
7778,EUR→USD→GBP→EUR,3,False,-1,-1,-0.39616554872075094,-0.3983296378930662,0
7779,CNY→USD→GBP→CNY,3,True,0,-1,3.6481735422792445,3.626920409229794,30
7780,USD→JPY→GBP→EUR→USD,4,True,0,-1,65.30273741438975,64.86070008244371,30
7781,EUR→CNY→JPY→USD→EUR,4,True,0,-1,594.3278129533408,592.4660960899728,30
7782,GBP→JPY→USD→GBP,3,True,0,-1,78.2769354720179,78.2769354720179,30
7783,CNY→EUR→GBP→CNY,3,True,0,-1,2.8892688189790405,2.8477008972960896,30
7784,EUR→CNY→JPY→USD→EUR,4,True,0,-1,592.9081882675746,591.9402250121055,30
7785,EUR→USD→GBP→JPY→EUR,4,True,0,-1,65.44815518920203,65.20164339356592,30
7786,USD→EUR→GBP→USD,3,False,-1,-1,-0.39687391256599025,-0.3971179805625108,0
7787,CNY→JPY→GBP→EUR→CNY,4,True,0,-1,426.899685325753,424.3728840107388,30
7788,GBP→JPY→CNY→GBP,3,True,0,-1,510.7754371811269,506.35972420001843,30
7789,CNY→JPY→GBP→CNY,3,True,0,-1,512.0740279464824,511.68327930628254,30
7790,EUR→JPY→GBP→USD→EUR,4,True,0,-1,65.28641824916886,65.02812711898315,30
7791,USD→JPY→CNY→USD,3,True,0,-1,707.9594909357772,705.7287696643505,30
7792,GBP→EUR→USD→JPY→GBP,4,True,0,-1,65.26228690195452,64.70914290015978,30
7793,JPY→CNY→GBP→JPY,3,True,0,-1,509.9075082866467,509.811684598142,30
7794,USD→EUR→GBP→JPY→USD,4,True,0,-1,65.95829836019766,65.95829836019766,30
7795,JPY→USD→EUR→JPY,3,True,0,-1,91.49074568532633,91.36720489850849,30
7796,USD→JPY→CNY→USD,3,True,0,-1,706.6443900170068,701.0514405057035,30
7797,CNY→USD→EUR→GBP→CNY,4,True,0,-1,2.896414160524595,2.875194557701655,30
7798,CNY→USD→GBP→CNY,3,True,0,-1,3.6507537480870766,3.6155212318462144,30
7799,USD→GBP→CNY→EUR→USD,4,True,0,-1,2.8892502482237203,2.87801580038296,30
7800,JPY→USD→EUR→JPY,3,True,0,-1,91.13970554715239,90.71475058932093,30
7801,CNY→EUR→GBP→USD→CNY,4,True,0,-1,2.8958161028855636,2.8684224294460274,30
7802,EUR→CNY→USD→JPY→EUR,4,True,0,-1,596.2360748881467,595.8367360565998,30
7803,GBP→EUR→CNY→GBP,3,True,0,-1,2.9110243882159303,2.901038584649713,30
7804,GBP→CNY→USD→GBP,3,True,0,-1,3.6300819273559997,3.5896790994119563,30
7805,EUR→CNY→GBP→JPY→EUR,4,True,0,-1,428.8170674672133,427.37656105779445,30
7806,USD→GBP→JPY→USD,3,True,0,-1,78.09821191536162,77.64634142757329,30
7807,EUR→USD→GBP→EUR,3,False,-1,-1,-0.39701258620480007,-0.39992674009908147,0
7808,CNY→USD→JPY→CNY,3,True,0,-1,706.5169690449901,702.6631587509019,30
7809,USD→CNY→JPY→EUR→USD,4,True,0,-1,593.6467691957977,593.3047709555768,30
7810,EUR→CNY→JPY→EUR,3,True,0,-1,593.1938473440201,587.6429277499268,30
7811,GBP→USD→JPY→GBP,3,True,0,-1,77.96263752079999,77.76165979047997,30
7812,GBP→EUR→USD→JPY→GBP,4,True,0,-1,65.26228690195452,64.64491411773743,30
7813,EUR→CNY→JPY→EUR,3,True,0,-1,593.5602234359612,592.5228225481948,30
7814,EUR→USD→GBP→EUR,3,False,-1,-1,-0.3966751867373365,-0.3984886303063492,0
7815,USD→GBP→EUR→JPY→USD,4,True,0,-1,65.5190977298695,65.1419535239722,30
7816,GBP→USD→JPY→GBP,3,True,0,-1,77.98926647230904,77.61610440559272,30
7817,GBP→USD→EUR→GBP,3,False,-1,-1,-0.39508437629555937,-0.39576121734642533,0
7818,JPY→EUR→USD→CNY→JPY,4,True,0,-1,592.8185528078853,591.7903053593526,30
7819,USD→CNY→EUR→USD,3,True,0,-1,4.403171179497379,4.379926563712922,30
7820,USD→CNY→EUR→USD,3,True,0,-1,4.436175517530314,4.425011910296907,30
7821,GBP→CNY→EUR→USD→GBP,4,True,0,-1,2.905974570332682,2.90306649178832,30
7822,JPY→EUR→GBP→JPY,3,True,0,-1,65.57324262254535,65.55216582691553,30
7823,CNY→USD→GBP→CNY,3,True,0,-1,3.6527381749177525,3.62759133235216,30
7824,EUR→USD→CNY→GBP→EUR,4,True,0,-1,2.9120130575172136,2.8845036584416355,30
7825,CNY→JPY→GBP→EUR→CNY,4,True,0,-1,426.9827806852689,425.34857906079884,30
7826,CNY→EUR→GBP→JPY→CNY,4,True,0,-1,427.6571193433482,425.7327738614658,30
7827,CNY→USD→EUR→CNY,3,True,0,-1,4.411952602223676,4.409385276097303,30
7828,CNY→GBP→USD→CNY,3,True,0,-1,3.647702388058316,3.626439571370896,30
7829,JPY→GBP→CNY→USD→JPY,4,True,0,-1,511.0937768670176,509.779965936934,30
7830,CNY→USD→JPY→CNY,3,True,0,-1,708.0623503874267,703.5084955675445,30
7831,JPY→USD→CNY→JPY,3,True,0,-1,709.2103484135181,706.9738440157739,30
7832,USD→CNY→GBP→EUR→USD,4,True,0,-1,2.9087063387829826,2.9001259102553094,30
7833,USD→JPY→CNY→GBP→USD,4,True,0,-1,509.29686145764543,508.17693300520864,30
7834,EUR→USD→GBP→EUR,3,False,-1,-1,-0.3961766937099461,-0.4002809042518485,0
7835,GBP→EUR→USD→CNY→GBP,4,True,0,-1,2.898595663981299,2.8744489972907714,30
7836,USD→CNY→JPY→USD,3,True,0,-1,707.9496749951336,702.2209058515781,30
7837,CNY→USD→EUR→GBP→CNY,4,True,0,-1,2.8907515403621407,2.879240906333493,30
7838,GBP→USD→CNY→GBP,3,True,0,-1,3.632929004064599,3.624164670984653,30
7839,USD→JPY→GBP→EUR→USD,4,True,0,-1,65.40031587132785,65.20560613426251,30
7840,GBP→CNY→EUR→GBP,3,True,0,-1,2.897599125595467,2.8775031977143417,30
7841,CNY→JPY→EUR→USD→CNY,4,True,0,-1,594.1394919480168,588.3976191646851,30
7842,GBP→CNY→EUR→GBP,3,True,0,-1,2.916004055936994,2.916004055936994,30
7843,GBP→JPY→EUR→USD→GBP,4,True,0,-1,65.7151228870577,65.7151228870577,30
7844,CNY→USD→EUR→CNY,3,True,0,-1,4.403675534512153,4.400949309641614,30
7845,GBP→JPY→CNY→GBP,3,True,0,-1,510.13962818806607,509.423209568771,30
7846,GBP→EUR→JPY→GBP,3,True,0,-1,66.121085517946,65.9470549116673,30
7847,USD→EUR→JPY→GBP→USD,4,True,0,-1,65.49392456693228,65.13780146213992,30
7848,JPY→USD→GBP→JPY,3,True,0,-1,78.36870510428851,78.24632312642015,30
7849,GBP→EUR→USD→GBP,3,False,-1,-1,-0.39701258620479996,-0.40111444521587913,0
7850,USD→GBP→JPY→USD,3,True,0,-1,78.30392825514184,78.30392825514184,30
7851,JPY→USD→GBP→JPY,3,True,0,-1,78.50952105415398,78.50812119869062,30
7852,GBP→JPY→EUR→USD→GBP,4,True,0,-1,65.53725569195215,65.3669329107598,30
7853,EUR→JPY→CNY→GBP→EUR,4,True,0,-1,426.3917505176067,420.1508888217466,30
7854,GBP→EUR→CNY→GBP,3,True,0,-1,2.9136746061828083,2.912158908176968,30
7855,GBP→USD→CNY→JPY→GBP,4,True,0,-1,510.4303770504176,510.4303770504176,30
7856,JPY→USD→GBP→EUR→JPY,4,True,0,-1,65.61251095795079,65.51881823585452,30
7857,EUR→CNY→JPY→EUR,3,True,0,-1,595.5304935887001,594.9873164985241,30
7858,JPY→CNY→USD→GBP→JPY,4,True,0,-1,508.35886358615403,507.936550398892,30
7859,GBP→CNY→JPY→GBP,3,True,0,-1,509.33758324701205,508.95593093373316,30
7860,JPY→USD→GBP→JPY,3,True,0,-1,77.96263752079999,77.77807794488106,30
7861,USD→CNY→JPY→EUR→USD,4,True,0,-1,592.5996534966761,590.1243250842555,30
7862,GBP→EUR→JPY→CNY→GBP,4,True,0,-1,427.9777674768231,427.5615026952513,30
7863,USD→GBP→JPY→USD,3,True,0,-1,78.26901755870878,78.06840419008626,30
